ID,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
4982,7866,15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04
4983,2430,15712176,Burke,816,France,Male,31,8,0.0,2,1,1,28407.4
4984,8909,15656522,Sutherland,593,Spain,Male,32,10,158537.42,1,1,0,166850.57
4985,3223,15575247,Cartwright,524,France,Male,30,1,0.0,2,1,0,126812.85
4986,1202,15651052,McMasters,399,Germany,Male,46,2,127655.22,1,1,0,139994.68
4988,2951,15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5
4990,3104,15766609,Jowers,655,France,Female,47,10,0.0,2,1,0,167778.62
4991,9589,15744914,Moore,539,Germany,Male,42,1,177728.55,1,1,0,105013.63
4994,4660,15572762,Matveyeva,410,Germany,Female,50,2,102278.79,2,1,0,89822.48
4995,6223,15716800,Kaur,582,France,Male,31,2,0.0,2,1,1,33747.03
4996,809,15708917,Martin,598,Germany,Male,53,10,167772.96,1,1,1,136886.86
4997,3293,15757632,Hughes-Jones,496,France,Female,41,1,176024.05,2,1,0,182337.98
4998,1271,15671322,Chiang,724,Germany,Male,30,7,115315.04,1,1,0,15216.53
5000,8190,15613292,Ch'eng,715,France,Male,21,8,0.0,2,1,0,68666.63
5001,9530,15661708,She,508,France,Female,41,5,0.0,2,1,1,94170.84
5002,2480,15657139,Otutodilinna,652,France,Female,40,8,84390.8,2,0,1,107876.2
5003,2354,15813144,Osborne,554,France,Female,26,7,92606.86,2,1,0,192709.69
5005,2750,15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09
5006,2947,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02
5007,7116,15773421,Genovese,673,France,Female,42,4,0.0,2,1,0,121440.8
5010,185,15719377,Cocci,804,France,Female,50,4,0.0,1,1,1,8546.87
5013,2700,15600103,Alexander,633,Germany,Female,29,8,104944.1,1,1,1,97684.46
5014,5254,15670496,Schwartz,655,Spain,Female,27,9,0.0,2,0,0,108008.05
5015,4669,15780770,Kerr,445,France,Male,31,7,145056.59,1,1,1,175893.53
5017,6091,15738785,Kang,545,France,Male,26,7,0.0,2,0,1,156598.23
5018,5473,15804201,Jones,457,Germany,Male,42,4,126772.57,1,0,1,126106.4
5019,6089,15752912,Perkin,661,France,Female,30,7,0.0,2,1,0,72196.57
5021,5648,15615245,Shao,660,France,Male,19,5,127649.64,1,1,1,40368.65
5023,1121,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98
5024,1304,15683930,Ch'iu,593,Germany,Female,32,9,134096.53,2,1,0,53931.05
5026,923,15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89
5027,4205,15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34
5029,3,15619304,Onio,502,France,Female,42,8,159660.8,3,1,0,113931.57
5030,3339,15739223,Pai,688,Spain,Female,24,3,0.0,2,1,1,102195.16
5032,4956,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31
5033,449,15694860,Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777.0
5034,6147,15649112,Endrizzi,738,Spain,Female,33,3,122134.4,2,0,1,27867.59
5035,4901,15634936,Chukwukadibia,735,France,Male,41,7,179904.0,1,1,1,137180.95
5037,1793,15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86
5038,7688,15776494,Siciliano,754,France,Male,61,5,146622.35,1,1,1,41815.22
5039,9536,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28
5040,6756,15683483,Fleming,812,Spain,Male,38,3,127117.8,2,1,1,174822.74
5042,1137,15614220,Benson,750,France,Male,22,5,0.0,2,0,1,105125.65
5043,4546,15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,74042.0
5044,3324,15740630,Pisano,487,Spain,Female,31,1,0.0,2,1,0,158750.13
5045,7926,15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4
5046,6263,15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,0,1,52629.73
5047,8219,15634792,Weston,516,France,Female,40,9,0.0,2,0,1,33266.29
5048,3800,15655341,Chinagorom,458,Spain,Female,35,5,166492.48,1,1,0,135287.74
5049,128,15782688,Piccio,625,Germany,Male,56,0,148507.24,1,1,0,46824.08
5050,4764,15696564,Nweke,752,France,Male,38,0,145974.79,2,1,1,137694.23
5051,4708,15701281,Tan,511,France,Male,27,8,0.0,2,1,1,49089.36
5052,878,15800228,Bednall,652,Spain,Female,42,4,0.0,2,1,1,38152.01
5053,7922,15702293,Medvedeva,588,Spain,Female,35,7,0.0,2,1,1,108739.15
5054,345,15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,30380.12
5055,8797,15690670,Cox,720,France,Male,33,2,0.0,2,0,1,141031.08
5056,7408,15766663,Mahmood,639,France,Male,22,4,0.0,2,1,0,28188.96
5057,4130,15810829,Macfarlan,618,France,Male,48,7,0.0,1,1,0,13921.82
5059,5094,15787255,Manfrin,650,Germany,Female,55,2,140891.46,3,1,1,179834.45
5060,8101,15631217,Young,663,France,Male,40,6,156218.19,1,0,1,33607.72
5061,6221,15716926,Macleod,807,France,Male,33,10,101952.97,2,1,0,178153.65
5062,5499,15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32
5063,6901,15806922,Bergamaschi,674,Spain,Female,41,4,126605.14,1,1,1,166694.93
5064,6103,15665802,Li Fonti,642,Spain,Female,36,6,0.0,2,1,1,97938.59
5065,7475,15799859,Lucchesi,704,France,Male,50,4,165438.26,1,1,0,120770.75
5066,5916,15725665,Lo,679,France,Male,47,10,198546.1,2,1,0,191198.92
5067,9414,15737732,Onwuemelie,751,France,Female,44,10,0.0,2,1,0,170634.49
5068,2613,15588446,Udinesi,550,Spain,Male,34,3,0.0,2,0,0,131281.28
5069,210,15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62
5070,8839,15731148,Isayeva,558,France,Male,33,0,108477.49,1,1,1,109096.71
5071,8106,15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45
5072,1123,15789955,Hu,698,Germany,Male,56,1,112414.81,2,0,0,93982.02
5074,8556,15638329,Uspensky,522,Germany,Male,25,1,111432.13,1,1,1,168683.57
5077,3748,15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24
5079,5861,15723818,Carpenter,453,France,Female,37,4,131834.76,2,1,0,8949.2
5081,7572,15768342,Bolton,718,France,Male,52,8,79475.3,3,1,1,32421.32
5082,8885,15749583,Bellucci,686,Germany,Female,38,2,93569.86,3,0,0,10137.34
5083,1128,15647301,Bray,549,Germany,Female,45,3,143734.01,2,1,1,96404.38
5084,556,15775318,Lu,590,Spain,Female,51,3,154962.99,3,0,1,191932.27
5086,9174,15653572,Thornton,673,Spain,Male,43,8,127132.96,1,0,1,6009.27
5087,5887,15812920,Nwabugwu,607,Germany,Male,40,5,90594.55,1,0,1,181598.25
5088,5646,15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8
5089,1810,15770435,McLean,639,France,Female,50,6,115335.32,2,1,1,53130.41
5090,2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66
5092,2040,15595831,Shen,579,Germany,Female,64,6,145215.43,1,1,1,164083.72
5093,8276,15737489,Ramsden,610,Spain,Female,46,5,116886.59,1,0,0,107973.44
5094,5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2
5096,9757,15662698,Ko,648,Spain,Female,43,7,81153.82,1,1,1,144532.85
5097,364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4
5098,7615,15725002,Smith,749,France,Male,37,7,0.0,2,1,0,20306.79
5099,1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94
5101,7270,15675926,Ardis,655,Germany,Male,34,7,118028.35,1,1,0,51226.32
5102,1067,15688963,Ingram,731,France,Female,52,10,0.0,1,1,1,24998.75
5103,7719,15670898,McKenzie,740,France,Female,60,5,108028.08,2,0,0,25980.42
5105,9567,15743193,Olson,644,France,Male,37,6,117271.8,2,1,0,104217.96
5106,1361,15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083.0
5107,1956,15779176,Dike,565,Germany,Female,58,3,108888.24,3,0,1,135875.51
5108,5703,15749540,Hsiung,585,France,Male,36,7,0.0,2,1,0,94283.09
5109,9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78,1,1,1,47139.44
5111,9408,15652835,Liang,419,Spain,Female,27,2,121580.42,1,0,1,134720.51
5112,9078,15810732,Grant,730,France,Female,36,8,148749.29,2,1,0,91830.75
5114,1284,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07
5115,7204,15657778,Jefferson,657,France,Male,33,1,84309.57,2,0,0,103914.4
5116,7343,15730360,Mackenzie,502,France,Male,30,4,0.0,2,1,1,66263.87
5117,6278,15697391,Argyle,604,Spain,Female,34,3,0.0,2,1,0,38587.7
5119,9137,15688984,Belonwu,595,France,Male,20,4,95830.43,1,1,0,177738.98
5120,3607,15616922,Kelly,479,France,Female,26,1,0.0,2,1,1,19116.97
5121,2491,15633141,Robinson,696,Germany,Female,35,4,174902.26,1,1,0,69079.85
5122,6970,15687413,Sunderland,619,Spain,Female,38,6,0.0,2,1,1,117616.29
5123,1934,15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47
5124,5803,15716236,Milani,499,France,Male,35,10,0.0,2,1,0,10722.54
5125,8424,15706799,Macknight,719,Spain,Male,44,4,0.0,1,0,0,84972.9
5126,3257,15573926,Lung,735,Spain,Male,38,7,86131.71,2,0,0,93478.96
5129,7850,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28
5130,5594,15597968,Fyans,617,Spain,Male,50,7,0.0,1,1,0,184839.7
5132,6444,15764927,Rogova,753,France,Male,92,3,121513.31,1,0,1,195563.99
5133,6081,15725945,Nweke,659,Spain,Female,42,2,0.0,1,0,0,162734.31
5134,6747,15768682,Amies,640,Spain,Male,39,3,0.0,1,1,1,105997.25
5135,9904,15778959,Brookes,606,France,Female,36,10,0.0,2,0,1,155641.46
5136,7636,15702030,Azarov,516,France,Female,29,2,104982.57,1,1,0,157378.5
5137,2952,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96
5139,4345,15585427,Madueke,528,France,Female,26,10,102073.67,2,0,0,166799.93
5140,1990,15622454,Zaitsev,695,Spain,Male,28,0,96020.86,1,1,1,57992.49
5142,1774,15721303,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36
5143,3997,15718789,Brigstocke,604,France,Male,30,5,0.0,2,1,0,75786.55
5144,5765,15791851,Afanasyeva,726,France,Female,34,0,185734.75,1,1,1,102036.82
5147,3955,15758755,Beneventi,729,France,Female,34,9,132121.71,1,0,1,105409.31
5148,2443,15772632,Ts'ui,680,France,Female,34,1,0.0,2,1,0,167035.07
5149,2677,15641994,Meng,667,Germany,Male,43,1,103018.45,1,1,0,32462.39
5150,7789,15674671,Conway,551,Spain,Male,76,2,128410.71,2,1,1,181718.73
5151,864,15614215,Oguejiofor,717,France,Male,53,6,0.0,2,0,1,97614.87
5153,7445,15605276,Brothers,742,France,Female,29,4,0.0,2,1,1,180066.59
5156,3629,15573319,Azubuike,493,Germany,Female,35,8,178317.6,1,0,0,197428.64
5157,8325,15803965,Tang,654,France,Male,55,3,87485.67,1,1,1,3299.01
5159,1655,15667134,Cisneros,446,France,Male,32,8,0.0,2,0,0,133292.94
5160,5007,15750014,Chikere,755,Germany,Female,37,0,113865.23,2,1,1,117396.25
5161,181,15716334,Rozier,850,Spain,Female,45,2,122311.21,1,1,1,19482.5
5162,5278,15589924,Rapuluolisa,577,Spain,Female,40,1,0.0,2,1,1,108787.0
5163,4443,15766163,Zotova,676,France,Male,38,1,0.0,2,0,1,35644.79
5164,1206,15724307,Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33
5166,4893,15739592,Sokolov,707,Germany,Female,51,10,98438.23,1,0,0,70778.63
5169,5222,15654067,Koch,584,Spain,Female,29,4,0.0,2,1,0,88866.92
5171,3210,15622585,McIntyre,525,France,Male,26,7,153644.39,1,1,1,63197.88
5172,7058,15684512,Gibson,818,Germany,Female,72,8,135290.42,2,1,1,63729.72
5173,8262,15570855,Leonard,670,France,Male,38,7,0.0,2,1,1,77864.41
5175,4469,15630363,Nkemakonam,437,France,Female,39,0,102721.49,1,0,0,22191.82
5177,5719,15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92
5178,8999,15692577,Tomlinson,674,Germany,Female,38,10,83727.68,1,1,0,45418.12
5179,1461,15657085,Gardiner,578,France,Male,23,10,88980.32,1,1,1,125222.36
5180,9908,15611247,McKenzie,481,France,Female,28,10,0.0,2,1,0,145215.96
5181,234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38
5184,6282,15656921,Locke,850,France,Male,31,4,0.0,2,0,0,152298.28
5186,4243,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87
5187,6141,15785042,Hsiung,488,France,Female,31,8,97588.6,1,0,0,124210.53
5188,2452,15606507,Pisani,555,France,Male,24,5,0.0,2,1,0,27513.47
5190,3001,15584545,Aksenov,532,France,Female,40,5,0.0,2,0,1,177099.71
5191,8992,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49
5192,4569,15672875,Piccio,584,Germany,Male,32,8,40172.91,1,1,1,137439.34
5194,4128,15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45
5197,5416,15747014,Pisani,850,France,Female,28,1,105245.34,1,0,1,74780.13
5198,5822,15643188,Barnett,671,Germany,Female,47,7,114603.76,2,1,0,153194.32
5199,2153,15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14
5200,4050,15806184,Burns,618,Spain,Male,33,4,0.0,2,1,1,77550.18
5201,4308,15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,1,1,14725.36
5203,77,15614049,Hu,664,France,Male,55,8,0.0,2,1,1,139161.64
5204,3414,15627412,Ferri,605,France,Male,39,3,0.0,2,1,0,199390.45
5205,4162,15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88
5206,9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7
5207,7146,15723827,Macartney,683,France,Male,30,4,114779.35,1,0,0,183171.47
5208,9873,15648032,Young,588,Spain,Male,37,2,0.0,2,0,1,187816.59
5209,8598,15659694,Wallis,634,Germany,Female,53,3,113781.5,2,1,1,106345.05
5210,247,15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,1,0,79414.0
5211,5091,15642709,Feng,474,France,Female,30,9,0.0,2,0,0,63158.22
5212,881,15585362,Simmons,749,France,Female,60,6,0.0,1,1,0,17978.68
5213,6341,15659064,Salas,790,Spain,Male,37,8,0.0,2,1,1,149418.41
5214,4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49
5216,4283,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85
5217,5902,15712930,Duncan,587,France,Male,42,1,0.0,1,0,0,123006.91
5218,3569,15672970,Chigolum,714,Spain,Male,20,3,0.0,2,0,1,150465.93
5219,2089,15615020,Nnaife,595,Germany,Female,41,9,150463.11,2,0,1,81548.38
5220,69,15638424,Glauert,661,Germany,Female,35,5,150725.53,2,0,1,113656.85
5221,5508,15575759,Bentley,583,Spain,Female,40,3,54428.37,1,1,0,109638.78
5223,3645,15626233,Onyekachi,593,France,Female,32,3,0.0,2,1,1,151978.36
5224,2914,15697686,Stewart,787,France,Female,40,6,0.0,2,1,1,84151.98
5226,2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55
5227,9124,15679029,Kung,718,France,Male,33,7,102874.28,1,0,0,117841.06
5228,9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96
5229,6491,15620751,Secombe,760,France,Male,34,2,0.0,2,1,0,164162.44
5230,8243,15790455,Obialo,478,France,Female,50,2,0.0,1,0,1,93332.64
5231,9429,15752984,Chifley,737,France,Female,70,9,87542.89,2,1,1,42576.86
5232,5137,15680767,Sabbatini,717,Germany,Female,64,10,98362.35,2,1,1,21630.21
5233,2141,15616931,Moore,653,France,Male,41,8,102768.42,1,1,0,55663.85
5234,3003,15672091,Ulyanov,786,Germany,Female,32,2,104336.43,2,0,0,59559.81
5236,1153,15589754,Malloy,652,Germany,Male,45,2,151421.44,1,0,1,115333.43
5238,3937,15761102,T'ao,707,Spain,Female,32,4,132835.56,1,0,0,136877.24
5239,477,15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77
5240,2332,15614929,Cheng,508,Germany,Male,28,0,96213.82,2,1,0,147913.56
5244,9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46
5245,879,15656333,Jen,574,France,Female,33,3,134348.57,1,1,0,63163.99
5246,2222,15736069,Hsing,767,Germany,Female,35,6,132253.22,1,1,0,115566.57
5248,8575,15780677,Jackson,717,France,Female,59,4,0.0,2,1,1,170528.63
5249,2517,15798666,Hughes,814,France,Female,36,6,0.0,2,1,1,98657.01
5250,2778,15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09
5251,795,15776807,Brennan,654,France,Male,29,1,0.0,1,1,0,180345.44
5252,3316,15737977,Aksyonov,527,France,Female,25,6,0.0,2,0,1,96758.58
5253,6914,15784180,Ku,564,France,Female,36,7,206329.65,1,1,1,46632.87
5254,3145,15638003,Komarova,648,Spain,Male,55,1,81370.07,1,0,1,181534.04
5255,9917,15770516,Evdokimov,616,Spain,Female,44,7,193213.02,2,1,1,137392.77
5257,6696,15615473,Sabbatini,646,France,Female,33,2,0.0,2,0,0,198208.0
5258,6305,15653455,Smith,648,France,Female,38,2,0.0,2,0,1,9551.49
5259,6960,15705403,Seleznyova,617,Spain,Female,46,3,106521.49,1,0,1,86587.37
5260,826,15660602,Ch'eng,464,Germany,Male,33,8,164284.72,2,1,1,3710.34
5261,9202,15788183,Longo,458,Germany,Female,43,1,106870.12,2,1,0,100564.37
5262,1669,15755722,H?,554,France,Male,24,10,0.0,1,0,0,92180.62
5264,428,15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81
5266,3841,15662884,Naylor,739,Germany,Male,58,1,110597.76,1,0,1,160122.66
5267,5106,15718465,Sadler,671,Germany,Male,51,3,96891.46,1,1,0,176403.33
5268,6730,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1,1,0,154344.0
5269,8793,15766137,Muir,497,France,Male,34,2,0.0,2,1,1,83087.13
5270,8465,15568164,Istomin,850,France,Female,34,4,71379.53,2,1,1,154000.99
5271,4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28
5272,4206,15670103,Dickinson,565,France,Female,38,5,126645.13,1,1,1,168303.55
5273,4777,15677123,Aksyonova,767,Spain,Male,37,7,0.0,2,1,1,24734.25
5274,1257,15781989,Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45
5275,6288,15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,0,1,151822.66
5276,8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46
5277,895,15669987,Sung,728,Germany,Female,35,8,125884.95,2,1,0,54359.02
5278,664,15788659,Howells,695,France,Male,46,4,0.0,2,1,1,137537.22
5281,9903,15797665,Docherty,730,France,Female,27,7,0.0,2,1,0,144099.48
5282,5062,15734005,Mazzi,633,France,Female,42,1,0.0,2,1,0,56865.62
5283,6826,15615477,Ignatyeva,529,Spain,Female,44,1,0.0,2,0,0,14161.3
5285,3686,15642137,Fang,695,Spain,Female,39,5,0.0,2,0,0,102763.69
5286,4759,15601263,Young,493,Spain,Female,48,7,0.0,2,1,0,48545.1
5287,8739,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,127734.16
5288,867,15808017,Cary,545,France,Male,38,1,88293.13,2,1,1,24302.95
5289,3496,15787161,Pisani,591,Germany,Male,46,4,129269.27,1,1,0,163504.33
5290,6521,15694143,Conti,686,France,Female,41,10,0.0,1,1,0,133086.45
5291,4454,15775756,Alexandrova,809,Germany,Male,33,8,148055.74,1,0,0,199203.21
5292,4265,15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79
5294,184,15810845,T'ang,636,France,Male,42,2,0.0,2,1,1,55470.78
5296,273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74
5297,586,15718057,Onyinyechukwuka,760,France,Female,51,2,100946.71,1,0,0,179614.8
5299,446,15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41
5300,9081,15620443,Fiorentino,711,France,Female,81,6,0.0,2,1,1,72276.24
5303,7098,15664793,Scott,754,Spain,Female,50,7,146777.44,2,0,1,150685.52
5304,7751,15805162,Sutherland,550,France,Male,25,0,0.0,2,1,1,184221.11
5305,4071,15611551,Hill,676,Spain,Male,48,1,131659.59,2,0,1,14152.15
5306,1071,15648075,Hebert,686,Germany,Female,47,5,170935.94,1,1,0,173179.79
5307,7825,15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19
5308,2260,15762216,Barrera,686,France,Female,41,4,129553.76,2,1,0,187599.8
5309,9399,15752915,Hsueh,488,France,Female,34,2,0.0,2,1,1,181270.84
5311,7554,15792107,Black,719,Spain,Female,35,8,0.0,1,1,1,165162.4
5312,2786,15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3
5314,8967,15679963,Moretti,737,Germany,Male,43,8,96353.8,1,0,0,10209.8
5315,5157,15675256,Ts'ui,555,Spain,Male,33,5,127343.4,1,0,1,121789.3
5316,353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22
5317,5229,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27
5318,7673,15699294,Pope,555,France,Male,30,1,0.0,2,0,0,88146.86
5319,6392,15784099,Clark,726,France,Female,38,5,126875.62,1,1,0,128052.29
5321,519,15775912,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87
5322,2070,15790379,Rowe,629,Germany,Male,28,8,108601.0,1,1,1,119647.7
5323,5050,15598894,Holt,784,Spain,Male,38,10,122267.85,1,0,0,145759.93
5324,8624,15666197,Boni,430,Germany,Female,38,8,153058.64,1,1,0,99377.27
5325,5550,15567013,De Luca,779,Spain,Male,33,3,0.0,2,1,0,30804.68
5326,5206,15735400,Kanayochukwu,756,France,Male,28,8,179960.2,1,1,0,89938.08
5327,2284,15624633,Kibby,702,France,Male,45,9,74989.58,1,1,1,171014.69
5329,7393,15795079,Nnaife,596,Spain,Male,67,6,0.0,2,1,1,138350.74
5330,1288,15565701,Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38
5331,762,15582741,Maclean,693,France,Female,35,5,124151.09,1,1,0,88705.14
5332,9770,15703707,Atkins,656,France,Male,44,10,143571.52,1,0,0,127444.14
5333,8650,15632736,Liang,850,Germany,Female,30,3,104911.35,2,1,1,42933.26
5334,6494,15723671,Lucciano,661,France,Male,35,9,100107.99,1,1,0,83949.68
5336,3484,15626412,Mort,499,Spain,Male,39,6,0.0,2,1,1,81409.0
5338,555,15711309,Sumrall,574,Germany,Male,33,3,129834.67,1,1,0,193131.42
5339,9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65
5340,9409,15767818,Graham,640,France,Male,55,10,132436.34,1,1,0,978.66
5341,4315,15582276,Greco,638,France,Male,34,5,133501.36,1,0,1,155643.04
5342,6956,15697042,Genovesi,738,Spain,Male,35,8,127290.61,1,1,0,16081.62
5343,4122,15606133,Lay,628,Spain,Male,42,7,0.0,2,0,1,172967.87
5344,8826,15797081,Ajuluchukwu,611,Germany,Female,49,9,115488.52,2,1,1,138656.81
5346,5995,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47
5347,9339,15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83
5348,455,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0
5349,1258,15647402,Wan,628,France,Female,38,3,0.0,2,1,1,48924.73
5351,1141,15566251,Ferrari,618,France,Female,37,5,96652.86,1,1,0,98686.4
5352,9907,15776518,Pugh,579,France,Female,38,4,175739.36,1,1,1,193130.55
5353,3227,15796351,Yao,603,Germany,Male,35,1,105346.03,2,1,1,130379.5
5354,3672,15616666,Artemova,646,Germany,Female,52,6,111739.4,2,0,1,68367.18
5355,7099,15642391,Lettiere,621,Germany,Male,51,4,109978.83,1,0,0,177740.58
5356,4332,15789714,Semmens,691,Spain,Male,21,3,103000.94,1,1,1,104648.58
5358,7251,15631451,Grant,604,Spain,Female,28,6,0.0,2,1,1,69056.26
5359,1331,15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19
5360,4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27
5361,2631,15600879,Parsons,554,Germany,Female,36,3,157780.93,2,1,0,6089.13
5362,4694,15713594,French,543,France,Female,32,7,147256.86,1,1,0,112771.95
5363,7181,15632789,Maclean,794,France,Male,30,8,0.0,2,1,1,24113.91
5364,1666,15775082,Stewart,749,France,Male,42,1,129776.72,2,0,1,143538.51
5365,5974,15691823,Obidimkpa,672,France,Male,37,5,153195.59,1,1,1,162763.01
5366,7691,15692258,Thompson,569,Spain,Male,31,1,115406.97,1,0,0,145528.22
5367,8852,15590828,Chidimma,782,Germany,Male,42,7,126428.38,1,1,0,39830.1
5368,248,15599792,Dimauro,545,France,Female,26,1,0.0,2,1,1,199638.56
5369,5241,15733842,Pirozzi,597,France,Female,24,1,103219.47,1,1,0,60420.07
5370,9669,15752467,Johnson,720,Spain,Male,34,3,0.0,2,1,1,77047.78
5371,9123,15748595,Stanton,689,France,Female,29,1,77556.79,2,1,1,122998.26
5372,761,15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83
