,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4874,2158,15750649,Uwakwe,744,France,Female,44,3,0.0,2,1,1,189016.14,0
4875,3061,15599533,Tsao,569,France,Female,43,7,0.0,2,1,1,77703.19,0
4876,2170,15621629,Scott,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0
4877,3362,15754952,Su,602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0
4878,8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1
4879,9934,15765375,Butusov,797,France,Female,46,8,0.0,1,0,0,162668.33,0
4880,6260,15585748,McDonald,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0
4881,884,15743007,Seabrook,643,France,Female,45,4,45144.43,1,1,0,60917.24,1
4882,9418,15656829,Hughes,577,Spain,Female,33,6,0.0,2,1,0,57975.8,0
4883,9358,15814405,Chesnokova,418,France,Female,46,9,0.0,1,1,1,81014.5,1
4884,2180,15787459,Parkes,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
4885,1697,15700255,Robson,814,Germany,Male,44,8,95488.82,2,0,0,107013.59,0
4886,1353,15596552,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
4887,8316,15781347,Okagbue,600,France,Female,41,1,0.0,2,1,1,91193.65,0
4888,3442,15636658,Rozhkova,596,France,Male,36,2,0.0,2,1,1,12067.39,0
4889,7887,15744979,Fowler,666,France,Female,36,8,0.0,1,0,1,158666.99,0
4890,2281,15763747,Ricci,732,France,Male,36,7,0.0,2,1,1,60830.24,0
4891,2112,15603216,Simpson,642,France,Male,25,7,0.0,2,1,0,102083.78,0
4892,3803,15629551,Cattaneo,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0
4893,149,15703264,Chukwufumnanya,735,France,Male,44,9,120681.63,1,1,0,74836.34,0
4894,6913,15679884,Hs?eh,544,France,Male,48,10,78314.63,3,1,1,103713.93,1
4895,6664,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0
4896,2869,15707968,Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1
4897,4907,15571244,Tung,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0
4898,5805,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
4899,704,15566292,Okwuadigbo,574,Spain,Male,36,1,0.0,2,0,1,71709.12,0
4900,3217,15742204,Hsu,579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0
4901,189,15726676,Marshall,616,Spain,Male,30,5,0.0,2,0,1,196108.51,0
4902,161,15692132,Wilkinson,717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0
4903,2461,15726403,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
4904,5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
4905,9877,15578374,Gilroy,620,Spain,Male,36,7,169312.72,1,1,0,45414.09,0
4906,5539,15687094,Calabresi,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
4907,7412,15698749,He,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
4908,8692,15632439,Pinto,698,France,Female,39,4,0.0,2,0,1,47455.82,0
4909,1913,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
4910,526,15786063,Chin,776,France,Female,31,2,0.0,2,1,1,112349.51,0
4911,602,15645569,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
4912,7614,15768449,Ricci,634,France,Female,37,7,51582.5,2,1,1,184312.88,0
4913,9746,15603883,Ch'in,818,France,Male,36,4,0.0,2,1,1,8037.03,0
4914,8154,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
4915,3115,15636023,O'Donnell,619,France,Female,40,10,0.0,1,1,1,147093.84,1
4916,5816,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
4917,7382,15573077,Nwora,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1
4918,5380,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
4919,5198,15629744,Tan,804,France,Female,71,8,0.0,2,0,1,147995.96,0
4920,7130,15781875,Jamieson,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0
4921,7877,15757607,Matveyeva,623,France,Male,45,0,0.0,1,1,0,196533.72,1
4922,1422,15742378,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
4923,4939,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
4924,302,15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
4925,3589,15571958,McIntosh,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,0
4926,9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
4927,6971,15761286,Fan,696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0
4928,4855,15574071,Muravyova,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0
4929,1664,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
4930,7418,15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
4931,3118,15732987,Hs?,721,Spain,Male,43,3,88798.34,1,0,0,45610.63,0
4932,2101,15804814,Ts'ui,759,France,Male,40,4,0.0,2,1,0,124615.59,0
4933,5128,15644796,Dyer,821,Spain,Female,38,8,0.0,2,0,1,126241.4,1
4934,9526,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
4935,8953,15713975,Gibson,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
4936,1329,15574331,Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1
4937,9910,15773338,Endrizzi,739,France,Male,58,2,101579.28,1,1,1,72168.53,0
4938,5251,15720820,Sabbatini,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
4939,6863,15736287,Piccio,586,France,Male,33,9,0.0,1,1,0,6975.02,0
4940,3766,15730273,Parsons,841,France,Male,27,8,0.0,1,1,0,171922.72,0
4941,3146,15775590,Mackay,482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1
4942,1060,15812197,Kline,850,France,Male,38,7,80293.98,1,0,0,126555.74,0
4943,5580,15578073,Barker,686,Spain,Male,22,8,0.0,2,0,0,142331.85,0
4944,4280,15781777,Sutherland,604,France,Male,33,3,148659.48,1,0,0,42437.75,0
4945,7062,15789201,Thomson,603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0
4946,209,15684181,Hackett,643,France,Male,45,5,0.0,1,1,0,142513.5,1
4947,7590,15620832,Dean,723,France,Female,35,0,0.0,2,0,1,61290.99,0
4948,648,15805112,Pokrovsky,578,France,Male,38,7,82259.29,1,1,0,8996.97,0
4949,1157,15741295,Yefimova,615,France,Male,49,3,0.0,2,1,1,49872.33,0
4950,9482,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0
4951,2905,15598044,Debellis,715,France,Female,35,3,0.0,1,1,1,152012.36,0
4952,1589,15758035,Bateson,747,France,Male,61,7,155973.13,1,0,1,147554.26,0
4953,3753,15810385,Giordano,717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0
4954,2373,15578297,Ebelegbulam,737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
4955,6827,15727361,Chiemela,547,France,Female,51,1,0.0,2,1,1,56908.41,0
4956,7292,15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1
4957,3588,15599410,Stanley,721,France,Male,41,2,0.0,2,1,0,168219.75,0
4958,2052,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
4959,2659,15815490,Cocci,670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1
4960,7194,15797246,Terry,621,Germany,Female,34,2,91258.52,2,1,0,44857.4,0
4961,1298,15793247,Hancock,498,France,Male,34,5,0.0,2,1,1,91711.66,0
4962,2509,15661974,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01,0
4963,1981,15775880,McElyea,554,France,Female,30,9,0.0,2,1,1,40320.3,0
4964,1243,15813132,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0
4965,9622,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
4966,5206,15735400,Kanayochukwu,756,France,Male,28,8,179960.2,1,1,0,89938.08,0
4967,5806,15814236,Kay,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0
4968,743,15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
4969,2049,15771702,Roberts,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
4970,6276,15814940,Lawrence,642,Spain,Female,33,9,0.0,2,1,1,150475.14,0
4971,8447,15630511,Picot,691,France,Female,33,6,0.0,2,1,0,164074.89,0
4972,1667,15579706,Curtis,611,France,Female,46,5,0.0,1,1,0,77677.14,1
4973,8038,15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153.0,0
4974,4532,15656029,Marsden,609,France,Male,37,6,0.0,2,0,1,22030.72,0
4975,2823,15603582,Robertson,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0
4976,5262,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,0
4977,1654,15633233,McFarland,500,France,Male,56,1,100374.58,1,1,0,118490.8,1
4978,8968,15579131,Ricci,835,France,Male,25,7,0.0,2,1,1,83449.65,0
4979,9585,15608588,Mackinlay,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
4980,452,15785798,Uchechukwu,850,France,Male,40,9,0.0,2,0,1,119232.33,0
4981,7748,15628308,Akubundu,850,France,Female,24,6,0.0,2,1,1,13159.9,0
4982,8281,15745716,McGregor,706,Spain,Male,53,7,0.0,2,0,1,117939.17,0
4983,2577,15673529,Lombardo,645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0
4984,705,15808621,Mordvinova,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0
4985,2691,15754261,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
4986,1017,15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0
4987,1284,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
4988,262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
4989,8366,15659949,Chiu,850,France,Male,31,1,96399.31,2,1,0,106534.15,0
4990,350,15576256,Yusupova,582,France,Male,39,5,0.0,2,1,1,129892.93,0
4991,6390,15687607,Chiemenam,605,France,Female,30,9,135422.31,1,0,1,186418.85,0
4992,3670,15576185,Sinclair,653,France,Male,29,2,0.0,2,1,1,41671.81,0
4993,9525,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
4994,6565,15737104,Lawson,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
4995,918,15719856,Lamb,646,France,Female,45,3,47134.75,1,1,1,57236.44,0
4996,6942,15628950,Coates,501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0
4997,1681,15811236,Burns,705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0
4998,9727,15662494,Goliwe,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0
4999,4921,15615016,Maurer,515,France,Male,33,2,0.0,2,1,1,136028.97,0
5000,1971,15762268,Hancock,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
5001,5598,15815552,Ferguson,670,France,Female,42,6,112333.63,1,1,1,65706.86,0
5002,2801,15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0
5003,948,15741336,Ejimofor,715,France,Female,38,5,118590.41,1,1,1,5684.17,1
5004,4645,15714240,Ponomarev,712,Spain,Male,74,5,0.0,2,0,0,151425.82,0
5005,7283,15567860,Burrows,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1
5006,4357,15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
5007,6442,15711251,Chizuoke,514,France,Male,45,1,178827.79,1,1,0,60375.18,0
5008,9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
5009,277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04,1
5010,217,15680920,Marchesi,695,France,Male,46,7,49512.55,1,1,0,133007.34,0
5011,8562,15744913,Chizoba,788,Spain,Male,36,10,109632.85,1,1,1,16149.13,0
5012,3887,15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0
5013,6266,15624471,Chikwado,850,France,Male,37,6,0.0,2,1,0,109291.22,0
5014,1792,15776467,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
5015,2606,15620398,Mitchell,635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0
5016,4437,15664498,Golovanov,508,France,Male,26,7,205962.0,1,1,0,156424.4,0
5017,7543,15768777,Wang,507,Spain,Female,34,4,0.0,2,1,1,60688.38,0
5018,9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1
5019,9120,15576065,Sims,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
5020,5767,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4,0
5021,4378,15696301,Snider,719,France,Female,37,9,101455.7,1,1,0,25803.59,1
5022,6974,15583394,Zuyev,659,Germany,Male,39,8,106259.63,2,1,1,198103.32,0
5023,3712,15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
5024,9275,15793425,Watt,560,Spain,Female,33,9,0.0,1,0,1,183358.21,0
5025,334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
5026,2866,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
5027,7261,15571081,Hansen,773,France,Female,41,7,190238.93,1,1,1,57549.65,0
5028,8595,15672930,Palerma,722,Spain,Male,37,9,0.0,2,1,0,31921.95,0
5029,5854,15765300,L?,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1
5030,6062,15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
5031,113,15715951,Thorpe,562,France,Male,42,2,100238.35,1,0,0,86797.41,0
5032,5882,15567991,Obiuto,794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0
5033,1308,15638806,Blackburn,645,Spain,Male,49,2,0.0,2,0,0,10023.15,0
5034,7035,15767264,Lawson,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1
5035,4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
5036,651,15730447,Anderson,629,France,Female,49,4,0.0,2,1,1,196335.48,0
5037,1984,15587913,Palerma,748,Spain,Female,40,4,0.0,2,1,0,132368.47,0
5038,7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0
5039,565,15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
5040,9898,15810563,Ho,678,Spain,Female,61,8,0.0,2,1,1,159938.82,0
5041,4512,15568006,Ukaegbunam,634,France,Female,45,2,0.0,4,1,0,101039.53,1
5042,7520,15814116,Castiglione,583,France,Female,42,7,0.0,2,1,0,144039.05,0
5043,6774,15636860,Ch'eng,625,France,Male,43,4,122351.29,1,1,0,71216.6,0
5044,4425,15774630,Peacock,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0
5045,9798,15721383,Harvey,627,Spain,Male,40,10,0.0,2,1,1,194792.42,0
5046,1662,15806447,Mazzanti,690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0
5047,1837,15802478,Spring,767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
5048,7227,15614813,Cocci,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
5049,2956,15807481,Peng,577,France,Female,46,1,0.0,1,1,1,158750.53,0
5050,3149,15810075,Fang,648,France,Female,39,6,130694.89,2,1,1,153955.38,1
5051,9386,15759244,Boone,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0
5052,1703,15713644,Marshall,686,Spain,Male,22,5,0.0,2,1,0,158974.45,0
5053,5110,15576156,Abazu,710,Spain,Female,28,6,0.0,1,1,0,48426.98,0
5054,2948,15793813,Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0
5055,84,15701164,Onyeorulu,506,France,Female,34,4,90307.62,1,1,1,159235.29,0
5056,9751,15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04,1
5057,6490,15711352,Endrizzi,841,France,Female,31,3,162701.65,2,1,1,126794.56,0
5058,716,15578977,Robinson,786,France,Male,34,9,0.0,2,1,0,144517.19,0
5059,8297,15704466,Udokamma,692,France,Female,34,7,0.0,2,1,0,195074.62,0
5060,5309,15735439,P'an,449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0
5061,3559,15786392,Chen,765,France,Male,41,4,124182.21,1,0,0,100153.43,0
5062,2993,15786993,Lung,810,France,Female,51,5,0.0,2,0,1,184524.74,0
5063,9153,15611315,Ts'ao,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
5064,2084,15779738,Buccho,534,France,Male,24,1,0.0,1,1,1,169653.32,0
5065,7071,15608595,Lo Duca,748,France,Female,39,3,157371.54,1,0,1,97734.3,0
5066,8582,15580213,McIntyre,585,France,Female,43,2,0.0,2,1,0,89402.54,0
5067,993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
5068,4025,15758073,Dellucci,655,France,Female,20,7,134397.61,1,0,0,28029.54,0
5069,2474,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
5070,4032,15648461,Hs?eh,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0
5071,6096,15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
5072,8375,15646720,Tsui,628,Spain,Female,55,7,0.0,3,1,0,85890.75,1
5073,6252,15614520,Smith,682,France,Female,37,8,148580.12,1,1,0,35179.18,0
5074,398,15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0
5075,5642,15662232,Learmonth,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0
5076,4066,15809838,Moore,697,Spain,Male,30,1,0.0,2,0,0,735.79,0
5077,817,15734565,Hughes,696,France,Male,29,8,0.0,2,1,0,191166.09,0
5078,9082,15741078,Greece,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
5079,9882,15621021,Dwyer,687,Spain,Female,40,1,0.0,2,1,0,8207.36,0
5080,5475,15696277,Hs?,651,France,Female,34,9,0.0,2,1,0,138113.71,0
5081,5582,15812850,Stradford,494,Spain,Male,67,5,0.0,2,1,1,85890.16,0
5082,4928,15803456,Yen,641,France,Female,40,9,0.0,1,0,0,151648.66,1
5083,8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
5084,8949,15662501,Ebelechukwu,583,France,Male,48,3,91246.53,1,1,0,60017.46,1
5085,9728,15807728,Ferri,530,France,Female,45,1,0.0,1,0,1,190663.89,1
5086,8467,15772383,Toscani,613,France,Male,36,9,131307.11,1,0,0,83343.73,0
5087,7389,15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0
5088,1832,15738219,Nash,632,France,Female,36,7,0.0,2,1,1,52526.65,0
5089,6666,15599024,Hope,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0
5090,2246,15578799,Anayolisa,625,France,Female,58,10,53772.73,1,1,1,192072.1,1
5091,6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
5092,5584,15620579,Dunn,695,Spain,Female,31,8,0.0,2,0,1,131644.41,0
5093,9079,15705448,Gilbert,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
5094,2607,15715707,Light,657,France,Male,32,3,118829.03,2,1,1,73127.61,0
5095,5398,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
5096,5632,15782758,Ozerova,632,France,Male,40,5,147650.68,1,1,1,199674.83,0
5097,1645,15701109,Andreyev,663,France,Female,37,7,0.0,1,1,1,185210.63,0
5098,5954,15696141,Kruglov,516,Spain,Female,31,7,0.0,1,1,0,47018.75,0
5099,2131,15757568,Bogolyubov,704,France,Female,45,6,0.0,1,1,1,137739.45,0
5100,2868,15654211,Milani,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0
5101,6485,15668629,Saunders,719,Spain,Male,44,2,0.0,2,1,0,196582.19,0
5102,5153,15799631,Chase,585,Spain,Male,36,10,0.0,2,1,1,180318.6,0
5103,4644,15672594,Stevenson,597,France,Female,60,0,131778.08,1,0,0,10703.53,1
5104,9669,15752467,Johnson,720,Spain,Male,34,3,0.0,2,1,1,77047.78,0
5105,5428,15674149,Esomchi,599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0
5106,8900,15677939,Ch'eng,584,France,Female,41,3,0.0,2,1,1,160095.48,0
5107,2893,15701291,Chidubem,601,France,Male,44,3,0.0,2,1,0,30607.11,0
5108,3422,15767722,Richardson,593,France,Female,39,0,117704.73,1,1,0,197933.5,0
5109,4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0
5110,9592,15649211,Fokina,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0
5111,3234,15601550,Genovesi,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0
5112,9615,15615931,Aitken,746,France,Female,37,4,0.0,2,0,1,171039.56,0
5113,1619,15662955,Nicholls,697,France,Male,27,8,141223.68,2,1,0,90591.15,0
5114,4901,15634936,Chukwukadibia,735,France,Male,41,7,179904.0,1,1,1,137180.95,0
5115,8441,15781127,Giordano,663,Spain,Female,33,8,96769.04,1,1,1,36864.05,0
5116,1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
5117,4851,15593094,Goddard,516,France,Male,27,9,0.0,1,1,0,142680.64,1
5118,579,15734674,Lin,593,France,Female,41,6,0.0,1,1,0,65170.66,0
5119,861,15807663,McGregor,667,France,Male,43,8,190227.46,1,1,0,97508.04,1
5120,2078,15744843,K'ung,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
5121,8430,15681671,Nkemjika,850,Germany,Male,28,2,101100.22,2,1,1,35337.31,0
5122,461,15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
5123,5910,15713043,Siciliani,691,France,Female,33,6,0.0,2,1,1,100408.31,0
5124,4336,15810460,Fanucci,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1
5125,3128,15721007,Charlton,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
5126,7251,15631451,Grant,604,Spain,Female,28,6,0.0,2,1,1,69056.26,0
5127,7316,15593345,Bradbury,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0
5128,8634,15801414,Bitter,767,France,Female,35,2,0.0,2,0,0,144251.38,0
5129,5072,15773277,Barnes,676,France,Male,35,5,106836.67,2,1,0,84199.78,0
5130,2915,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0
5131,3439,15722404,Carpenter,445,France,Female,30,3,0.0,2,1,1,127939.19,0
5132,8717,15576022,Nwachinemelu,565,France,Male,38,5,0.0,2,0,1,80630.32,0
5133,1911,15811261,Alaniz,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
5134,1006,15701602,Ayers,521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1
5135,2779,15761141,Palerma,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
5136,8290,15625023,Onochie,682,France,Male,40,4,0.0,1,0,1,105352.55,0
5137,9581,15778838,Warren,783,France,Male,38,9,114135.17,1,1,0,153269.98,0
5138,711,15722548,Fisher,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
5139,5699,15672966,Cross,682,Spain,Female,64,9,0.0,2,1,1,103318.44,0
5140,8191,15813871,Hs?,690,France,Male,47,2,0.0,2,1,0,151375.73,0
5141,6270,15734626,Gibson,652,Spain,Female,36,1,0.0,2,1,1,19302.78,0
5142,7795,15714883,Genovese,508,France,Female,25,2,111395.53,1,0,1,48197.06,0
5143,4502,15678916,Kelly,512,France,Female,75,2,0.0,1,1,0,123304.62,0
5144,1152,15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
5145,3904,15678129,Hill,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0
5146,7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
5147,2470,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
5148,9708,15687431,Faria,642,France,Female,41,7,115171.71,1,1,1,37674.47,0
5149,9144,15793197,Bailey,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
5150,6117,15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,0,1,43615.67,0
5151,3045,15750839,Burns,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0
5152,2079,15815626,Oluchi,640,France,Male,63,2,68432.45,2,1,1,112503.24,1
5153,2289,15579166,Munro,619,France,Female,30,7,70729.17,1,1,1,160948.87,0
5154,5370,15674541,Robinson,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
5155,9876,15747130,Tsao,521,France,Male,39,7,0.0,2,0,1,653.58,0
5156,595,15603925,Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
5157,8150,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
5158,9268,15580912,McNeill,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
5159,2125,15603851,Galkin,704,France,Male,32,7,127785.17,4,0,0,184464.7,1
5160,8256,15708139,Brown,575,France,Female,40,1,139532.34,1,1,0,181294.39,0
5161,8922,15629519,Yen,472,France,Female,37,1,0.0,2,1,1,48357.9,0
5162,4711,15685653,Benson,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0
5163,9013,15718406,Marshall,540,France,Male,41,3,0.0,2,1,0,121098.65,0
5164,3176,15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1
5165,6164,15581323,White,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0
5166,2398,15747724,Briggs,671,Spain,Female,34,10,0.0,1,1,0,23235.38,0
5167,3381,15601184,Abramovich,604,Spain,Female,26,3,0.0,2,1,0,155248.62,0
5168,2936,15689425,Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0
5169,5053,15706729,Hsiao,662,France,Male,38,0,105271.56,1,0,1,179833.45,0
5170,7033,15583680,White,615,Spain,Male,41,4,0.0,1,0,1,149278.96,0
5171,8762,15738088,Parkin,634,Spain,Male,63,10,0.0,2,1,0,30772.86,1
5172,563,15665678,Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
5173,2211,15769917,Onyekachi,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0
5174,8872,15699524,Howells,466,France,Female,30,3,0.0,1,1,0,193984.6,0
5175,2575,15688691,Lei,665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1
5176,8058,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,0
5177,3725,15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
